State,Month,Day,Hour,Temperature,Humidity,WindSpeed,WeatherType
Chhattisgarh,4,22,12,36.7,48,20.3,Windy
Chhattisgarh,4,23,12,39.3,44,15.5,Sunny
Chhattisgarh,4,24,12,40.4,37,18.2,Sunny
Chhattisgarh,4,25,12,40.6,27,11.9,Sunny
Chhattisgarh,4,26,12,41.0,25,15.7,Sunny
Chhattisgarh,4,27,12,41.9,24,14.3,Sunny
Chhattisgarh,4,28,12,42.4,24,17.1,Sunny
Chhattisgarh,4,29,12,42.1,27,20.3,Windy
Chhattisgarh,4,30,12,42.8,21,21.9,Windy
Chhattisgarh,5,1,12,42.5,20,16.7,Sunny
Chhattisgarh,5,2,12,41.5,30,21.9,Windy
Chhattisgarh,5,3,12,40.1,33,20.1,Windy
Chhattisgarh,5,4,12,40.8,37,17.9,Sunny
Chhattisgarh,5,5,12,40.2,34,14.1,Sunny
Chhattisgarh,5,6,12,39.1,32,13.7,Sunny
Chhattisgarh,5,7,12,39.5,32,16.6,Sunny
Chhattisgarh,5,8,12,41.1,25,19.9,Sunny
Chhattisgarh,5,9,12,39.7,35,17.0,Sunny
Chhattisgarh,5,10,12,37.0,52,22.1,Windy
Chhattisgarh,5,11,12,36.8,59,23.9,Rainy
Chhattisgarh,5,12,12,40.5,45,14.5,Sunny
Chhattisgarh,5,13,12,40.4,42,21.1,Windy
Chhattisgarh,5,14,12,42.8,35,20.5,Windy
Chhattisgarh,5,15,12,42.9,38,19.9,Sunny
Chhattisgarh,5,16,12,40.2,42,18.6,Sunny
Chhattisgarh,5,17,12,41.0,41,17.6,Sunny
Chhattisgarh,5,18,12,39.6,54,16.5,Sunny
Chhattisgarh,5,19,12,36.9,51,15.1,Sunny
Chhattisgarh,5,20,12,40.9,47,16.4,Sunny
Chhattisgarh,5,21,12,42.5,35,22.2,Windy
Chhattisgarh,5,22,12,39.8,30,17.3,Sunny
Chhattisgarh,5,23,12,39.7,37,24.3,Windy
Chhattisgarh,5,24,12,35.2,51,29.2,Windy
Chhattisgarh,5,25,12,38.4,40,12.0,Sunny
Chhattisgarh,5,26,12,37.5,48,27.0,Windy
Chhattisgarh,5,27,12,38.6,44,23.4,Windy
Chhattisgarh,5,28,12,39.3,43,15.1,Sunny
Chhattisgarh,5,29,12,39.8,36,15.5,Sunny
Chhattisgarh,5,30,12,37.9,46,25.8,Windy
Chhattisgarh,5,31,12,40.5,42,23.0,Windy
Chhattisgarh,6,1,12,42.6,34,14.8,Sunny
Chhattisgarh,6,2,12,41.6,33,13.6,Sunny
Chhattisgarh,6,3,12,42.2,29,11.6,Sunny
Chhattisgarh,6,4,12,42.5,26,18.5,Sunny
Chhattisgarh,6,5,12,42.5,26,11.7,Sunny
Chhattisgarh,6,6,12,41.9,30,14.3,Sunny
Chhattisgarh,6,7,12,43.1,30,16.8,Sunny
Chhattisgarh,6,8,12,43.4,26,17.3,Sunny
Chhattisgarh,6,9,12,41.9,25,19.6,Sunny
Chhattisgarh,6,10,12,38.8,38,19.1,Sunny
Chhattisgarh,6,11,12,38.6,47,24.7,Rainy
Chhattisgarh,6,12,12,37.3,54,16.9,Sunny
Chhattisgarh,6,13,12,38.6,47,17.0,Sunny
Chhattisgarh,6,14,12,39.6,47,20.3,Windy
Chhattisgarh,6,15,12,39.7,63,19.3,Rainy
Chhattisgarh,6,16,12,35.4,67,15.1,Rainy
Chhattisgarh,6,17,12,33.2,68,20.3,Rainy
Chhattisgarh,6,18,12,32.5,75,16.5,Rainy
Chhattisgarh,6,19,12,32.2,79,22.7,Rainy
Chhattisgarh,6,20,12,32.0,78,20.2,Rainy
Chhattisgarh,6,21,12,32.4,76,15.6,Rainy
Chhattisgarh,6,22,12,34.1,80,12.0,Rainy
Chhattisgarh,6,23,12,32.3,80,14.1,Rainy
Chhattisgarh,6,24,12,32.5,81,20.4,Rainy
Chhattisgarh,6,25,12,30.5,87,13.9,Rainy
Chhattisgarh,6,26,12,31.4,85,12.4,Rainy
Chhattisgarh,6,27,12,32.7,79,14.4,Rainy
Chhattisgarh,6,28,12,33.5,76,11.0,Rainy
Chhattisgarh,6,29,12,33.5,78,14.2,Rainy
Chhattisgarh,6,30,12,30.3,87,12.4,Rainy
Chhattisgarh,7,1,12,33.1,78,14.9,Rainy
Chhattisgarh,7,2,12,31.7,84,14.8,Rainy
Chhattisgarh,7,3,12,30.6,84,16.9,Rainy
Chhattisgarh,7,4,12,29.1,90,14.2,Rainy
Chhattisgarh,7,5,12,30.5,85,13.0,Rainy
Chhattisgarh,7,6,12,29.8,91,10.1,Rainy
Chhattisgarh,7,7,12,30.8,86,10.7,Rainy
Chhattisgarh,7,8,12,31.8,86,11.7,Rainy
Chhattisgarh,7,9,12,30.5,88,17.1,Rainy
Chhattisgarh,7,10,12,30.5,87,13.2,Rainy
Chhattisgarh,7,11,12,31.5,87,12.5,Rainy
Chhattisgarh,7,12,12,30.7,90,14.3,Rainy
Chhattisgarh,7,13,12,30.0,91,15.6,Rainy
Chhattisgarh,7,14,12,28.9,90,12.0,Rainy
Chhattisgarh,7,15,12,31.3,86,12.9,Rainy
Chhattisgarh,7,16,12,29.8,85,15.9,Rainy
Chhattisgarh,7,17,12,27.6,94,15.8,Rainy
Chhattisgarh,7,18,12,29.9,81,26.3,Rainy
Chhattisgarh,7,19,12,30.3,75,25.1,Windy
Chhattisgarh,7,20,12,30.6,78,20.1,Rainy
Chhattisgarh,7,21,12,30.8,86,15.3,Rainy
Chhattisgarh,7,22,12,29.2,90,10.6,Rainy
Chhattisgarh,7,23,12,30.8,89,12.7,Rainy
Chhattisgarh,7,24,12,28.4,89,14.7,Rainy
Chhattisgarh,7,25,12,29.0,88,13.0,Rainy
Chhattisgarh,7,26,12,30.2,86,11.0,Rainy
Chhattisgarh,7,27,12,31.1,85,9.8,Rainy
Chhattisgarh,7,28,12,31.4,82,12.4,Rainy
Chhattisgarh,7,29,12,31.3,84,10.8,Rainy
Chhattisgarh,7,30,12,32.0,82,11.2,Rainy
Chhattisgarh,7,31,12,33.1,80,13.3,Sunny
Chhattisgarh,8,1,12,32.6,81,10.3,Rainy
Chhattisgarh,8,2,12,32.4,80,11.6,Rainy
Chhattisgarh,8,3,12,31.9,83,10.8,Rainy
Chhattisgarh,8,4,12,31.6,85,10.1,Rainy
Chhattisgarh,8,5,12,31.9,84,8.2,Rainy
Chhattisgarh,8,6,12,31.7,85,12.3,Rainy
Chhattisgarh,8,7,12,30.0,89,12.1,Rainy
Chhattisgarh,8,8,12,30.3,88,13.0,Rainy
Chhattisgarh,8,9,12,29.9,91,14.1,Rainy
Chhattisgarh,8,10,12,26.1,92,31.8,Rainy
Chhattisgarh,8,11,12,29.6,86,26.5,Rainy
Chhattisgarh,8,12,12,31.4,80,24.4,Rainy
Chhattisgarh,8,13,12,26.5,91,20.1,Rainy
Chhattisgarh,8,14,12,26.3,93,25.4,Rainy
Chhattisgarh,8,15,12,25.2,91,32.2,Rainy
Chhattisgarh,8,16,12,31.6,76,23.2,Windy
Chhattisgarh,8,17,12,32.2,74,18.1,Sunny
Chhattisgarh,8,18,12,32.0,77,17.5,Rainy
Chhattisgarh,8,19,12,30.0,86,19.9,Rainy
Chhattisgarh,8,20,12,26.6,92,28.6,Rainy
Chhattisgarh,8,21,12,29.5,81,30.2,Rainy
Chhattisgarh,8,22,12,31.5,72,24.3,Windy
Chhattisgarh,8,23,12,31.8,78,14.2,Sunny
Chhattisgarh,8,24,12,31.6,81,10.9,Rainy
Chhattisgarh,8,25,12,30.9,83,15.5,Rainy
Chhattisgarh,8,26,12,31.6,77,10.1,Sunny
Chhattisgarh,8,27,12,32.2,78,11.7,Rainy
Chhattisgarh,8,28,12,31.3,85,8.3,Rainy
Chhattisgarh,8,29,12,31.3,86,11.4,Rainy
Chhattisgarh,8,30,12,32.4,85,10.0,Rainy
Chhattisgarh,8,31,12,32.2,85,9.4,Rainy
Chhattisgarh,9,1,12,31.5,83,15.5,Rainy
Chhattisgarh,9,2,12,32.3,83,6.9,Sunny
Chhattisgarh,9,3,12,31.7,83,16.3,Rainy
Chhattisgarh,9,4,12,29.8,87,16.3,Rainy
Chhattisgarh,9,5,12,30.9,83,11.0,Rainy
Chhattisgarh,9,6,12,31.3,86,13.6,Rainy
Chhattisgarh,9,7,12,30.7,90,10.8,Rainy
Chhattisgarh,9,8,12,31.6,85,14.7,Rainy
Chhattisgarh,9,9,12,32.2,83,18.1,Rainy
Chhattisgarh,9,10,12,30.9,85,19.4,Rainy
Chhattisgarh,9,11,12,27.7,91,21.6,Rainy
Chhattisgarh,9,12,12,28.0,88,22.7,Rainy
Chhattisgarh,9,13,12,29.3,83,25.3,Rainy
Chhattisgarh,9,14,12,30.9,74,23.9,Windy
Chhattisgarh,9,15,12,31.1,71,24.1,Windy
Chhattisgarh,9,16,12,30.4,76,25.8,Rainy
Chhattisgarh,9,17,12,30.0,82,19.1,Rainy
Chhattisgarh,9,18,12,31.6,82,11.1,Rainy
Chhattisgarh,9,19,12,31.7,83,13.4,Rainy
Chhattisgarh,9,20,12,28.6,88,12.3,Rainy
Chhattisgarh,9,21,12,29.7,88,13.4,Rainy
Chhattisgarh,9,22,12,28.7,88,13.8,Rainy
Chhattisgarh,9,23,12,29.7,83,14.5,Rainy
Chhattisgarh,9,24,12,30.8,78,13.1,Sunny
Chhattisgarh,9,25,12,30.8,82,12.0,Sunny
Chhattisgarh,9,26,12,31.3,84,13.7,Rainy
Chhattisgarh,9,27,12,31.1,87,6.6,Rainy
Chhattisgarh,9,28,12,30.5,86,10.2,Rainy
Chhattisgarh,9,29,12,30.4,89,14.8,Rainy
Chhattisgarh,9,30,12,30.7,87,10.4,Sunny
Chhattisgarh,10,1,12,31.5,80,7.9,Sunny
Chhattisgarh,10,2,12,32.0,72,11.0,Sunny
Chhattisgarh,10,3,12,31.3,77,13.2,Sunny
Chhattisgarh,10,4,12,28.0,89,12.0,Rainy
Chhattisgarh,10,5,12,30.6,84,15.8,Rainy
Chhattisgarh,10,6,12,29.7,85,18.5,Rainy
Chhattisgarh,10,7,12,30.3,86,15.3,Rainy
Chhattisgarh,10,8,12,30.6,85,9.0,Sunny
Chhattisgarh,10,9,12,30.6,87,16.3,Rainy
Chhattisgarh,10,10,12,30.7,86,13.5,Rainy
Chhattisgarh,10,11,12,30.0,87,11.8,Rainy
Chhattisgarh,10,12,12,29.7,87,12.4,Rainy
Chhattisgarh,10,13,12,29.6,87,7.2,Rainy
Chhattisgarh,10,14,12,29.7,85,10.9,Rainy
Chhattisgarh,10,15,12,29.0,86,11.3,Rainy
Chhattisgarh,10,16,12,29.7,85,11.7,Rainy
Chhattisgarh,10,17,12,30.8,88,11.7,Rainy
Chhattisgarh,10,18,12,28.7,88,13.0,Rainy
Chhattisgarh,10,19,12,29.5,81,11.0,Sunny
Chhattisgarh,10,20,12,29.9,70,11.3,Sunny
Chhattisgarh,10,21,12,29.6,66,10.9,Sunny
Chhattisgarh,10,22,12,29.3,65,13.8,Sunny
Chhattisgarh,10,23,12,29.8,63,13.5,Sunny
Chhattisgarh,10,24,12,30.4,56,13.1,Sunny
Chhattisgarh,10,25,12,29.8,64,10.8,Sunny
Chhattisgarh,10,26,12,29.5,62,7.9,Sunny
Chhattisgarh,10,27,12,30.0,62,9.2,Sunny
Chhattisgarh,10,28,12,29.9,63,9.4,Sunny
Chhattisgarh,10,29,12,29.2,62,10.4,Sunny
Chhattisgarh,10,30,12,28.5,64,9.7,Sunny
Chhattisgarh,10,31,12,28.1,64,9.3,Sunny
Chhattisgarh,11,1,12,29.2,67,8.0,Sunny
Chhattisgarh,11,2,12,29.3,64,10.2,Sunny
Chhattisgarh,11,3,12,30.0,65,10.3,Sunny
Chhattisgarh,11,4,12,30.4,65,9.1,Sunny
Chhattisgarh,11,5,12,31.1,64,8.9,Sunny
Chhattisgarh,11,6,12,31.1,67,7.9,Sunny
Chhattisgarh,11,7,12,29.8,65,9.8,Sunny
Chhattisgarh,11,8,12,28.6,63,8.2,Sunny
Chhattisgarh,11,9,12,28.6,66,9.6,Sunny
Chhattisgarh,11,10,12,28.9,66,10.1,Sunny
Chhattisgarh,11,11,12,28.7,64,11.3,Sunny
Chhattisgarh,11,12,12,28.5,68,9.0,Sunny
Chhattisgarh,11,13,12,27.7,64,10.8,Sunny
Chhattisgarh,11,14,12,27.5,61,9.7,Sunny
Chhattisgarh,11,15,12,27.9,66,9.3,Sunny
Chhattisgarh,11,16,12,27.9,67,9.9,Sunny
Chhattisgarh,11,17,12,28.3,63,10.5,Sunny
Chhattisgarh,11,18,12,27.1,57,13.2,Sunny
Chhattisgarh,11,19,12,25.8,55,9.8,Sunny
Chhattisgarh,11,20,12,25.7,61,10.8,Sunny
Chhattisgarh,11,21,12,27.6,62,10.8,Sunny
Chhattisgarh,11,22,12,27.8,62,10.6,Sunny
Chhattisgarh,11,23,12,27.5,59,9.4,Sunny
Chhattisgarh,11,24,12,26.8,60,10.3,Sunny
Chhattisgarh,11,25,12,26.5,60,11.2,Sunny
Chhattisgarh,11,26,12,26.2,61,9.7,Sunny
Chhattisgarh,11,27,12,26.2,61,7.7,Sunny
Chhattisgarh,11,28,12,26.4,62,10.2,Sunny
Chhattisgarh,11,29,12,26.8,64,9.1,Sunny
Chhattisgarh,11,30,12,27.3,65,9.8,Sunny
Chhattisgarh,12,1,12,27.5,69,10.1,Sunny
Chhattisgarh,12,2,12,27.6,65,9.4,Sunny
Chhattisgarh,12,3,12,28.0,65,7.9,Sunny
Chhattisgarh,12,4,12,28.1,68,9.4,Sunny
Chhattisgarh,12,5,12,27.5,69,9.7,Sunny
Chhattisgarh,12,6,12,27.4,64,9.5,Sunny
Chhattisgarh,12,7,12,26.1,58,11.2,Sunny
Chhattisgarh,12,8,12,24.8,56,12.8,Sunny
Chhattisgarh,12,9,12,25.7,57,12.0,Sunny
Chhattisgarh,12,10,12,24.4,57,12.6,Sunny
Chhattisgarh,12,11,12,26.6,66,11.1,Sunny
Chhattisgarh,12,12,12,28.6,68,8.5,Sunny
Chhattisgarh,12,13,12,29.9,62,8.2,Sunny
Chhattisgarh,12,14,12,29.5,55,11.0,Sunny
Chhattisgarh,12,15,12,28.9,55,9.2,Sunny
Chhattisgarh,12,16,12,28.1,60,10.7,Sunny
Chhattisgarh,12,17,12,26.8,59,9.5,Sunny
Chhattisgarh,12,18,12,25.8,56,11.1,Sunny
Chhattisgarh,12,19,12,26.4,59,10.2,Sunny
Chhattisgarh,12,20,12,27.1,59,10.2,Sunny
Chhattisgarh,12,21,12,26.7,57,10.2,Sunny
Chhattisgarh,12,22,12,27.3,52,11.1,Sunny
Chhattisgarh,12,23,12,27.6,54,9.5,Sunny
Chhattisgarh,12,24,12,28.6,54,10.9,Sunny
Chhattisgarh,12,25,12,28.9,61,9.7,Sunny
Chhattisgarh,12,26,12,29.1,56,11.2,Sunny
Chhattisgarh,12,27,12,29.2,66,13.0,Sunny
Chhattisgarh,12,28,12,28.6,67,10.7,Sunny
Chhattisgarh,12,29,12,26.1,43,8.8,Sunny
Chhattisgarh,12,30,12,27.1,50,7.2,Sunny
Chhattisgarh,12,31,12,28.8,59,11.0,Sunny
Chhattisgarh,1,1,12,26.7,56,10.0,Sunny
Chhattisgarh,1,2,12,26.3,61,10.3,Sunny
Chhattisgarh,1,3,12,26.6,65,9.7,Sunny
Chhattisgarh,1,4,12,24.8,76,8.7,Sunny
Chhattisgarh,1,5,12,25.4,72,10.5,Sunny
Chhattisgarh,1,6,12,24.6,58,11.2,Sunny
Chhattisgarh,1,7,12,23.6,49,9.7,Sunny
Chhattisgarh,1,8,12,24.5,46,10.9,Sunny
Chhattisgarh,1,9,12,25.7,48,11.0,Sunny
Chhattisgarh,1,10,12,26.7,52,9.9,Sunny
Chhattisgarh,1,11,12,26.8,52,9.0,Sunny
Chhattisgarh,1,12,12,28.1,55,13.0,Sunny
Chhattisgarh,1,13,12,29.1,56,11.7,Sunny
Chhattisgarh,1,14,12,28.2,61,14.4,Sunny
Chhattisgarh,1,15,12,27.4,61,11.6,Sunny
Chhattisgarh,1,16,12,27.0,60,12.1,Sunny
Chhattisgarh,1,17,12,27.6,66,10.5,Sunny
Chhattisgarh,1,18,12,28.1,67,9.9,Sunny
Chhattisgarh,1,19,12,28.1,68,9.6,Sunny
Chhattisgarh,1,20,12,28.5,66,9.0,Sunny
Chhattisgarh,1,21,12,29.1,61,10.1,Sunny
Chhattisgarh,1,22,12,29.2,54,10.3,Sunny
Chhattisgarh,1,23,12,29.4,52,9.8,Sunny
Chhattisgarh,1,24,12,29.4,57,10.3,Sunny
Chhattisgarh,1,25,12,30.3,57,9.0,Sunny
Chhattisgarh,1,26,12,30.5,56,6.8,Sunny
Chhattisgarh,1,27,12,30.5,55,11.7,Sunny
Chhattisgarh,1,28,12,29.8,62,11.6,Sunny
Chhattisgarh,1,29,12,30.5,55,9.7,Sunny
Chhattisgarh,1,30,12,29.8,55,11.6,Sunny
Chhattisgarh,1,31,12,30.3,51,15.6,Sunny
Chhattisgarh,2,1,12,29.1,51,14.8,Sunny
Chhattisgarh,2,2,12,27.9,33,11.7,Sunny
Chhattisgarh,2,3,12,29.0,35,9.4,Sunny
Chhattisgarh,2,4,12,29.0,36,10.1,Sunny
Chhattisgarh,2,5,12,29.0,38,10.1,Sunny
Chhattisgarh,2,6,12,30.1,40,10.2,Sunny
Chhattisgarh,2,7,12,31.0,41,12.2,Sunny
Chhattisgarh,2,8,12,30.5,43,10.7,Sunny
Chhattisgarh,2,9,12,30.0,39,9.6,Sunny
Chhattisgarh,2,10,12,32.5,38,9.4,Sunny
Chhattisgarh,2,11,12,33.8,36,17.3,Sunny
Chhattisgarh,2,12,12,30.6,43,11.9,Sunny
Chhattisgarh,2,13,12,29.0,35,12.5,Sunny
Chhattisgarh,2,14,12,29.5,33,11.2,Sunny
Chhattisgarh,2,15,12,31.9,39,11.5,Sunny
Chhattisgarh,2,16,12,32.4,38,13.8,Sunny
Chhattisgarh,2,17,12,30.2,43,10.7,Sunny
Chhattisgarh,2,18,12,31.0,45,9.8,Sunny
Chhattisgarh,2,19,12,32.1,47,8.9,Sunny
Chhattisgarh,2,20,12,33.3,42,11.6,Sunny
Chhattisgarh,2,21,12,34.6,38,10.7,Sunny
Chhattisgarh,2,22,12,34.9,34,12.0,Sunny
Chhattisgarh,2,23,12,34.3,35,10.8,Sunny
Chhattisgarh,2,24,12,33.6,36,10.1,Sunny
Chhattisgarh,2,25,12,33.6,35,11.3,Sunny
Chhattisgarh,2,26,12,33.8,34,11.0,Sunny
Chhattisgarh,2,27,12,33.7,36,9.2,Sunny
Chhattisgarh,2,28,12,34.2,37,11.1,Sunny
Chhattisgarh,3,1,12,34.9,34,12.8,Sunny
Chhattisgarh,3,2,12,34.4,37,10.5,Sunny
Chhattisgarh,3,3,12,34.7,35,11.0,Sunny
Chhattisgarh,3,4,12,35.1,30,10.7,Sunny
Chhattisgarh,3,5,12,34.9,31,13.4,Sunny
Chhattisgarh,3,6,12,34.2,34,12.8,Sunny
Chhattisgarh,3,7,12,33.7,35,18.0,Sunny
Chhattisgarh,3,8,12,33.0,42,9.5,Sunny
Chhattisgarh,3,9,12,34.3,34,16.5,Sunny
Chhattisgarh,3,10,12,33.5,34,11.0,Sunny
Chhattisgarh,3,11,12,34.2,39,11.8,Sunny
Chhattisgarh,3,12,12,34.7,35,10.2,Sunny
Chhattisgarh,3,13,12,35.2,34,10.0,Sunny
Chhattisgarh,3,14,12,34.2,32,14.2,Sunny
Chhattisgarh,3,15,12,34.7,34,16.9,Sunny
Chhattisgarh,3,16,12,31.7,43,22.3,Windy
Chhattisgarh,3,17,12,30.8,60,12.7,Sunny
Chhattisgarh,3,18,12,28.3,74,16.0,Rainy
Chhattisgarh,3,19,12,26.8,82,16.2,Rainy
Chhattisgarh,3,20,12,29.1,65,15.4,Sunny
Chhattisgarh,3,21,12,29.4,68,19.0,Sunny
Chhattisgarh,3,22,12,31.3,73,11.1,Rainy
Chhattisgarh,3,23,12,31.9,63,9.9,Sunny
Chhattisgarh,3,24,12,33.5,52,9.0,Sunny
Chhattisgarh,3,25,12,34.6,51,19.2,Sunny
Chhattisgarh,3,26,12,32.7,62,22.7,Windy
Chhattisgarh,3,27,12,33.3,57,14.4,Sunny
Chhattisgarh,3,28,12,35.4,45,10.9,Sunny
Chhattisgarh,3,29,12,35.0,43,12.2,Sunny
Chhattisgarh,3,30,12,36.0,47,13.8,Sunny
Chhattisgarh,3,31,12,33.6,64,17.4,Rainy
Chhattisgarh,4,1,12,32.9,57,15.0,Sunny
Chhattisgarh,4,2,12,33.7,48,13.7,Sunny
Chhattisgarh,4,3,12,35.2,40,9.6,Sunny
Chhattisgarh,4,4,12,34.8,48,17.3,Sunny
Chhattisgarh,4,5,12,36.0,47,9.2,Sunny
Chhattisgarh,4,6,12,35.6,42,9.3,Sunny
Chhattisgarh,4,7,12,36.4,47,18.4,Sunny
Chhattisgarh,4,8,12,33.7,50,10.4,Sunny
Chhattisgarh,4,9,12,34.8,49,13.5,Sunny
Chhattisgarh,4,10,12,34.7,46,17.3,Sunny
Chhattisgarh,4,11,12,38.4,37,8.7,Sunny
Chhattisgarh,4,12,12,39.2,29,12.5,Sunny
Chhattisgarh,4,13,12,40.0,35,14.4,Sunny
Chhattisgarh,4,14,12,40.9,35,18.4,Sunny
Chhattisgarh,4,15,12,39.6,34,21.4,Windy
Chhattisgarh,4,16,12,39.0,38,14.1,Sunny
Chhattisgarh,4,17,12,40.5,34,13.8,Sunny
Chhattisgarh,4,18,12,40.9,25,11.5,Sunny
Chhattisgarh,4,19,12,40.0,24,19.1,Sunny
Chhattisgarh,4,20,12,38.8,30,21.6,Windy
Chhattisgarh,4,21,12,34.8,45,22.1,Rainy
Chhattisgarh,4,22,12,34.8,54,19.1,Rainy
Chhattisgarh,4,23,12,34.2,59,14.2,Sunny
Chhattisgarh,4,24,12,34.1,56,12.8,Sunny
Chhattisgarh,4,25,12,33.9,57,11.4,Sunny
Chhattisgarh,4,26,12,35.3,52,11.3,Sunny
Chhattisgarh,4,27,12,35.3,52,15.4,Sunny
Chhattisgarh,4,28,12,33.2,55,18.1,Rainy
Chhattisgarh,4,29,12,32.8,67,20.2,Rainy
Chhattisgarh,4,30,12,27.1,75,17.4,Rainy
Chhattisgarh,5,1,12,30.9,75,16.0,Rainy
Chhattisgarh,5,2,12,29.5,81,15.1,Rainy
Chhattisgarh,5,3,12,29.5,79,16.3,Rainy
Chhattisgarh,5,4,12,33.2,68,12.0,Sunny
Chhattisgarh,5,5,12,34.0,61,17.1,Rainy
Chhattisgarh,5,6,12,35.6,55,12.3,Sunny
Chhattisgarh,5,7,12,36.6,50,11.4,Sunny
Chhattisgarh,5,8,12,38.2,50,12.7,Sunny
Chhattisgarh,5,9,12,39.0,45,16.5,Sunny
Chhattisgarh,5,10,12,40.1,36,15.2,Sunny
Chhattisgarh,5,11,12,40.0,25,17.2,Sunny
Chhattisgarh,5,12,12,40.2,25,17.2,Sunny
Chhattisgarh,5,13,12,40.4,24,19.5,Sunny
Chhattisgarh,5,14,12,40.8,30,14.6,Sunny
Chhattisgarh,5,15,12,41.2,31,22.7,Windy
Chhattisgarh,5,16,12,40.7,30,19.5,Sunny
Chhattisgarh,5,17,12,39.9,32,15.9,Sunny
Chhattisgarh,5,18,12,40.8,30,19.3,Sunny
Chhattisgarh,5,19,12,40.0,36,13.8,Sunny
Chhattisgarh,5,20,12,37.9,45,16.1,Rainy
Chhattisgarh,5,21,12,38.1,39,16.3,Sunny
Chhattisgarh,5,22,12,39.9,34,24.7,Windy
Chhattisgarh,5,23,12,38.4,40,23.1,Windy
Chhattisgarh,5,24,12,41.2,33,18.5,Sunny
Chhattisgarh,5,25,12,40.7,31,23.9,Windy
Chhattisgarh,5,26,12,38.7,35,19.5,Sunny
Chhattisgarh,5,27,12,39.5,41,28.5,Windy
Chhattisgarh,5,28,12,38.9,46,16.0,Sunny
Chhattisgarh,5,29,12,37.3,46,19.6,Sunny
Chhattisgarh,5,30,12,39.8,42,17.3,Sunny
Chhattisgarh,5,31,12,40.5,37,14.9,Sunny
Chhattisgarh,6,1,12,41.2,31,19.5,Sunny
Chhattisgarh,6,2,12,41.2,27,13.9,Sunny
Chhattisgarh,6,3,12,40.1,28,21.2,Windy
Chhattisgarh,6,4,12,40.9,33,16.0,Sunny
Chhattisgarh,6,5,12,39.7,41,22.4,Windy
Chhattisgarh,6,6,12,40.2,33,13.8,Sunny
Chhattisgarh,6,7,12,41.4,29,19.8,Sunny
Chhattisgarh,6,8,12,41.4,29,16.4,Sunny
Chhattisgarh,6,9,12,42.4,27,18.8,Sunny
Chhattisgarh,6,10,12,41.4,31,17.9,Sunny
Chhattisgarh,6,11,12,42.0,30,21.1,Windy
Chhattisgarh,6,12,12,42.6,32,24.4,Windy
Chhattisgarh,6,13,12,39.6,46,20.9,Rainy
Chhattisgarh,6,14,12,39.4,45,18.3,Rainy
Chhattisgarh,6,15,12,40.6,40,20.7,Windy
Chhattisgarh,6,16,12,41.8,31,20.3,Windy
Chhattisgarh,6,17,12,42.4,29,17.4,Sunny
Chhattisgarh,6,18,12,41.9,31,15.7,Sunny
Chhattisgarh,6,19,12,41.7,33,17.6,Sunny
Chhattisgarh,6,20,12,39.6,42,25.7,Windy
Chhattisgarh,6,21,12,39.5,54,20.9,Rainy
Chhattisgarh,6,22,12,37.1,73,14.1,Rainy
Chhattisgarh,6,23,12,31.2,79,16.3,Rainy
Chhattisgarh,6,24,12,31.2,80,15.8,Rainy
Chhattisgarh,6,25,12,28.6,91,15.7,Rainy
Chhattisgarh,6,26,12,27.5,93,20.6,Rainy
Chhattisgarh,6,27,12,27.9,89,29.8,Rainy
Chhattisgarh,6,28,12,29.8,86,24.0,Rainy
Chhattisgarh,6,29,12,32.5,75,21.1,Windy
Chhattisgarh,6,30,12,32.5,70,21.3,Rainy
Chhattisgarh,7,1,12,33.7,68,21.1,Windy
Chhattisgarh,7,2,12,33.8,67,16.6,Sunny
Chhattisgarh,7,3,12,34.8,73,9.4,Rainy
Chhattisgarh,7,4,12,32.7,85,11.4,Rainy
Chhattisgarh,7,5,12,32.5,86,12.3,Rainy
Chhattisgarh,7,6,12,33.1,87,15.8,Rainy
Chhattisgarh,7,7,12,30.7,82,22.3,Rainy
Chhattisgarh,7,8,12,29.5,84,18.2,Rainy
Chhattisgarh,7,9,12,30.4,79,25.7,Rainy
Chhattisgarh,7,10,12,32.2,81,15.5,Rainy
Chhattisgarh,7,11,12,30.9,85,15.9,Rainy
Chhattisgarh,7,12,12,32.4,82,16.8,Rainy
Chhattisgarh,7,13,12,32.6,81,12.6,Rainy
Chhattisgarh,7,14,12,32.2,83,17.6,Rainy
Chhattisgarh,7,15,12,30.3,90,15.8,Rainy
Chhattisgarh,7,16,12,31.8,88,14.9,Rainy
Chhattisgarh,7,17,12,29.9,91,16.6,Rainy
Chhattisgarh,7,18,12,32.0,86,11.3,Rainy
Chhattisgarh,7,19,12,30.7,87,14.8,Rainy
Chhattisgarh,7,20,12,32.1,86,10.5,Rainy
Chhattisgarh,7,21,12,30.3,89,18.0,Rainy
Chhattisgarh,7,22,12,31.1,87,16.0,Rainy
Chhattisgarh,7,23,12,29.8,88,9.5,Rainy
Chhattisgarh,7,24,12,31.0,87,9.0,Rainy
Chhattisgarh,7,25,12,32.7,81,12.1,Rainy
Chhattisgarh,7,26,12,32.8,80,16.5,Rainy
Chhattisgarh,7,27,12,33.1,82,13.0,Rainy
Chhattisgarh,7,28,12,29.4,90,18.8,Rainy
Chhattisgarh,7,29,12,32.7,86,18.7,Rainy
Chhattisgarh,7,30,12,30.0,83,16.7,Rainy
Chhattisgarh,7,31,12,31.2,82,18.0,Rainy
